,Reference Security,Bid Price,Ask Price,Mid Price,Cpn,Maturity,Common Eqty / Tot Assets,Debt/EBITDA,EBITDA,Earnings Assets / Int Bear Liab,Debt / Common Equity,BCLASS Level 3,TCE Ratio,Interest Coverage Ratio,Risk-Based Cap Ratio,Lev Ratio to TCE,Tier-1 Ratio,Tot Debt / Tot Capital,PD_1y,reprice,Error %
4996,EJ306196 Corp,103.18299999999999,103.213,103.198,2.75,08/08/2022,6.84853,,,128.211,382.39,Banking,6.43728,,16.62,5.8,13.2,78.7347,0.0,102.76929949966008,0.4154155122579066
4997,EJ306196 Corp,103.17399999999999,103.225,103.1995,2.75,08/08/2022,6.84853,,,128.211,382.39,Banking,6.43728,,16.62,5.8,13.2,78.7347,0.0,102.76929949966008,0.41686296962671493
4998,EJ306196 Corp,103.181,103.211,103.196,2.75,08/08/2022,6.84853,,,128.211,382.39,Banking,6.43728,,16.62,5.8,13.2,78.7347,0.0,102.76929949966008,0.4134855036434737
4999,EJ306196 Corp,103.17299999999999,103.24799999999999,103.2105,2.75,08/08/2022,6.84853,,,128.211,382.39,Banking,6.43728,,16.62,5.8,13.2,78.7347,0.0,102.76929949966008,0.4274763714349967
5000,EJ306196 Corp,103.184,103.209,103.1965,2.75,08/08/2022,6.84853,,,128.211,382.39,Banking,6.43728,,16.62,5.8,13.2,78.7347,0.0,102.76929949966008,0.41396801281043594
5001,AM598153 Corp,100.89,100.961,100.9255,0.35,09/07/2022,6.84853,,,128.211,382.39,Banking,6.43728,,16.62,5.8,13.2,78.7347,0.0024568105752415547,100.9254999999883,1.1588283863454973e-11
5002,AM598153 Corp,100.88799999999999,100.969,100.9285,0.35,09/07/2022,6.84853,,,128.211,382.39,Banking,6.43728,,16.62,5.8,13.2,78.7347,0.0024321366637391393,100.92849999998809,1.1799141225064556e-11
5003,AM598153 Corp,100.851,100.959,100.905,0.35,09/07/2022,6.84853,,,128.211,382.39,Banking,6.43728,,16.62,5.8,13.2,78.7347,0.002625431899756048,100.90499999999999,1.4083399945693477e-14
5004,AM598153 Corp,100.90100000000001,100.955,100.928,0.35,09/07/2022,6.84853,,,128.211,382.39,Banking,6.43728,,16.62,5.8,13.2,78.7347,0.002436248940036268,100.92800000000001,1.4080190546926527e-14
5005,AW851337 Corp,104.86200000000001,105.012,104.93700000000001,0.75,01/30/2026,6.84853,,,128.211,382.39,Mortgage Assets,6.43728,,16.62,5.8,13.2,78.7347,0.002170995532206143,104.93700000000001,0.0
5006,AW851337 Corp,104.881,104.999,104.94,0.75,01/30/2026,6.84853,,,128.211,382.39,Mortgage Assets,6.43728,,16.62,5.8,13.2,78.7347,0.002161499906560268,104.93999999999998,1.354188556813608e-14
5007,AW851337 Corp,104.64,105.04,104.84,0.75,01/30/2026,6.84853,,,128.211,382.39,Mortgage Assets,6.43728,,16.62,5.8,13.2,78.7347,0.002478212835479919,104.84000000000002,1.35548022846261e-14
5008,AW851337 Corp,104.881,104.961,104.921,0.75,01/30/2026,6.84853,,,128.211,382.39,Mortgage Assets,6.43728,,16.62,5.8,13.2,78.7347,0.0022216448840634818,104.921,0.0
5009,AW851337 Corp,104.934,104.98,104.95700000000001,0.75,01/30/2026,6.84853,,,128.211,382.39,Mortgage Assets,6.43728,,16.62,5.8,13.2,78.7347,0.0021076980863596654,104.957,1.353969217413036e-14
5010,AW851337 Corp,104.73100000000001,104.963,104.84700000000001,0.75,01/30/2026,6.84853,,,128.211,382.39,Mortgage Assets,6.43728,,16.62,5.8,13.2,78.7347,0.002456030028850012,104.84700000000002,1.3553897312466738e-14
5011,AW851337 Corp,104.848,104.99799999999999,104.92299999999999,0.75,01/30/2026,6.84853,,,128.211,382.39,Mortgage Assets,6.43728,,16.62,5.8,13.2,78.7347,0.0022153131609729047,104.92299999999999,0.0
5012,AR035163 Corp,100.243,100.273,100.258,0.0,02/07/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,100.018782968039,0.23860144024515784
5013,AR035163 Corp,100.255,100.27,100.2625,0.0,02/07/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,100.018782968039,0.24307894971798785
5014,AR035163 Corp,100.242,100.23,100.236,0.0,02/07/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,100.018782968039,0.21670560672911823
5015,AO010725 Corp,100.648,100.74799999999999,100.698,0.3,06/30/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,100.31883931694313,0.37653248630247554
5016,AO010725 Corp,100.694,100.721,100.7075,0.3,06/30/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,100.31883931694313,0.3859302267029462
5017,AO010725 Corp,100.698,100.721,100.7095,0.3,06/30/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,100.31883931694313,0.38790847244488263
5018,AO010725 Corp,100.689,100.777,100.73299999999999,0.3,06/30/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,100.31883931694313,0.4111469757248006
5019,AO010725 Corp,100.694,100.76700000000001,100.7305,0.3,06/30/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,100.31883931694313,0.40867530991792933
5020,EJ263817 Corp,103.338,103.365,103.3515,3.25,07/05/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,103.26939341450027,0.07944401919636392
5021,EJ263817 Corp,103.366,103.39399999999999,103.38,3.25,07/05/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,103.26939341450027,0.10699031292292903
5022,EJ263817 Corp,103.336,103.363,103.3495,3.25,07/05/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,103.26939341450027,0.07751037547325793
5023,EJ263817 Corp,103.335,103.382,103.3585,3.25,07/05/2022,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0,103.26939341450027,0.08621118292132243
5024,EK739894 Corp,105.087,105.314,105.2005,1.125,02/12/2025,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.003109597235184327,105.2005,0.0
5025,EK739894 Corp,105.126,105.225,105.1755,1.125,02/12/2025,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0032081727127197613,105.1755,0.0
5026,EK739894 Corp,105.086,105.19,105.13799999999999,1.125,02/12/2025,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.003356089834571363,105.13799999999998,1.3516382958779894e-14
5027,EK739894 Corp,105.12200000000001,105.26799999999999,105.195,1.125,02/12/2025,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0031312813747963065,105.19499999999998,1.3509059095206051e-14
5028,EK739894 Corp,105.081,105.18,105.1305,1.125,02/12/2025,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.003385681026259757,105.13049999999998,1.3517347216271209e-14
5029,EK739894 Corp,105.007,105.37,105.1885,1.125,02/12/2025,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.003156909878087331,105.1885,0.0
5030,ZS776430 Corp,102.984,103.196,103.09,0.375,05/28/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.002061780847500493,103.09,0.0
5031,ZS776430 Corp,102.971,103.118,103.0445,0.375,05/28/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0022084086853648155,103.04449999999997,2.7581976166029247e-14
5032,ZS776430 Corp,103.04,103.18799999999999,103.11399999999999,0.375,05/28/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0019844730818066323,103.11399999999996,2.7563385602734846e-14
5033,ZS776430 Corp,103.031,103.178,103.1045,0.375,05/28/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0020150712339203425,103.10449999999999,1.3782962640041902e-14
5034,ZS776430 Corp,102.956,103.166,103.061,0.375,05/28/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.002155226082307822,103.06100000000002,1.3788780154667628e-14
5035,ZS776430 Corp,102.926,103.18700000000001,103.0565,0.375,05/28/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0021697293143098087,103.05649999999999,1.3789382246827715e-14
5036,ZS776430 Corp,103.01799999999999,103.165,103.0915,0.375,05/28/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.0020569484166063703,103.09149999999995,4.1354102079808725e-14
5037,QZ398257 Corp,100.081,100.052,100.0665,1.0,09/07/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.021910806395355968,100.06649999841225,1.5866952232965971e-09
5038,QZ398257 Corp,100.051,100.054,100.0525,1.0,09/07/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.021950686856738663,100.05249999841244,1.5867183964959165e-09
5039,QZ398257 Corp,100.07700000000001,100.053,100.065,1.0,09/07/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.021915078921819216,100.06499999841235,1.5866195968990987e-09
5040,QZ398257 Corp,100.06200000000001,100.071,100.0665,1.0,09/07/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.021910806395355968,100.06649999841225,1.5866952232965971e-09
5041,QZ398257 Corp,100.07799999999999,100.054,100.066,1.0,09/07/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.021912230560708765,100.06599999841225,1.586703151540073e-09
5042,QZ398257 Corp,100.06299999999999,100.072,100.0675,1.0,09/07/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.02190795809505401,100.06749999841232,1.5866083607030389e-09
5043,QZ398257 Corp,100.086,100.061,100.0735,1.0,09/07/2026,5.97345,,,,630.998,Banking,5.32688,,20.5,5.9,18.7,86.0499,0.02189086914448918,100.07349999841213,1.586697839545745e-09
5044,EJ274485 Corp,102.637,102.74600000000001,102.6915,2.625,07/13/2022,58.6149,4.12169,830.1,,60.7423,Government Owned. No Guarantee,58.6149,5.224069999999999,,,,37.7886,0.0,102.64427602095003,0.04598625889189876
5045,EJ274485 Corp,102.635,102.744,102.6895,2.625,07/13/2022,58.6149,4.12169,830.1,,60.7423,Government Owned. No Guarantee,58.6149,5.224069999999999,,,,37.7886,0.0,102.64427602095003,0.04403953573633592
5046,EJ274485 Corp,102.632,102.74600000000001,102.689,2.625,07/13/2022,58.6149,4.12169,830.1,,60.7423,Government Owned. No Guarantee,58.6149,5.224069999999999,,,,37.7886,0.0,102.64427602095003,0.04355284309902938
5047,EJ274485 Corp,102.678,102.772,102.725,2.625,07/13/2022,58.6149,4.12169,830.1,,60.7423,Government Owned. No Guarantee,58.6149,5.224069999999999,,,,37.7886,0.0,102.64427602095003,0.07858260311507778
5048,LW022960 Corp,105.46,105.86200000000001,105.661,1.0,05/11/2026,58.6149,4.12169,830.1,,60.7423,Government Owned. No Guarantee,58.6149,5.224069999999999,,,,37.7886,0.0038339819838186092,105.66099999999999,1.3449479671025263e-14
5049,LW022960 Corp,105.465,105.804,105.6345,1.0,05/11/2026,58.6149,4.12169,830.1,,60.7423,Government Owned. No Guarantee,58.6149,5.224069999999999,,,,37.7886,0.003917429162521697,105.63449999999997,2.6905707349780615e-14
5050,LW022960 Corp,105.441,105.697,105.569,1.0,05/11/2026,58.6149,4.12169,830.1,,60.7423,Government Owned. No Guarantee,58.6149,5.224069999999999,,,,37.7886,0.0041238032178606,105.56899999999999,1.3461200461501012e-14
5051,LW022960 Corp,105.40899999999999,105.696,105.5525,1.0,05/11/2026,58.6149,4.12169,830.1,,60.7423,Government Owned. No Guarantee,58.6149,5.224069999999999,,,,37.7886,0.004175817056015484,105.5525,0.0
5052,LW022960 Corp,105.37799999999999,105.663,105.5205,1.0,05/11/2026,58.6149,4.12169,830.1,,60.7423,Government Owned. No Guarantee,58.6149,5.224069999999999,,,,37.7886,0.0042767227861776145,105.5205,0.0
5053,LW022960 Corp,105.375,105.661,105.51799999999999,1.0,05/11/2026,58.6149,4.12169,830.1,,60.7423,Government Owned. No Guarantee,58.6149,5.224069999999999,,,,37.7886,0.0042846077370075775,105.51799999999994,4.0403119984842413e-14
5054,BJ751273 Corp,51.571999999999996,52.762,52.167,2.0,06/02/2025,16.8621,10.4913,251.6,,414.445,Electric,11.985,1.7196599999999997,,,,80.4437,0.3781300093935436,52.167,0.0
5055,BJ751273 Corp,51.603,52.792,52.19750000000001,2.0,06/02/2025,16.8621,10.4913,251.6,,414.445,Electric,11.985,1.7196599999999997,,,,80.4437,0.37768199158633403,52.197500000000005,1.3612581747403612e-14
5056,BJ751273 Corp,51.61,52.798,52.20399999999999,2.0,06/02/2025,16.8621,10.4913,251.6,,414.445,Electric,11.985,1.7196599999999997,,,,80.4437,0.3775866284010171,52.203999999999986,1.3610886824000083e-14
5057,BJ751273 Corp,51.626000000000005,52.813,52.2195,2.0,06/02/2025,16.8621,10.4913,251.6,,414.445,Electric,11.985,1.7196599999999997,,,,80.4437,0.37735938794914853,52.21950000000001,2.7213693572711354e-14
5058,BJ751273 Corp,51.67,52.67,52.17,2.0,06/02/2025,16.8621,10.4913,251.6,,414.445,Electric,11.985,1.7196599999999997,,,,80.4437,0.37808590220114824,52.17,0.0
5059,BJ751273 Corp,51.625,52.812,52.2185,2.0,06/02/2025,16.8621,10.4913,251.6,,414.445,Electric,11.985,1.7196599999999997,,,,80.4437,0.37737404165437954,52.21849999999999,1.3607107361569178e-14
5060,ZR925270 Corp,104.14200000000001,104.806,104.474,1.875,10/09/2026,55.2688,8.18558,305.01599999999996,,67.71600000000001,REITs,54.7478,4.93525,,,,40.3411,0.02329852460599954,104.47399999999999,1.3602288335090074e-14
5061,ZR925270 Corp,104.18299999999999,104.67200000000001,104.4275,1.875,10/09/2026,55.2688,8.18558,305.01599999999996,,67.71600000000001,REITs,54.7478,4.93525,,,,40.3411,0.02342564558022959,104.4275,0.0
5062,ZR925270 Corp,104.191,104.68,104.4355,1.875,10/09/2026,55.2688,8.18558,305.01599999999996,,67.71600000000001,REITs,54.7478,4.93525,,,,40.3411,0.023403769634051712,104.43550000000003,2.72146055990578e-14
5063,ZR925270 Corp,104.149,104.557,104.353,1.875,10/09/2026,55.2688,8.18558,305.01599999999996,,67.71600000000001,REITs,54.7478,4.93525,,,,40.3411,0.02362947863111951,104.35299999999998,1.361806053990015e-14
5064,ZR925270 Corp,104.175,104.664,104.4195,1.875,10/09/2026,55.2688,8.18558,305.01599999999996,,67.71600000000001,REITs,54.7478,4.93525,,,,40.3411,0.0234475238844642,104.4195,0.0
5065,ZR925270 Corp,104.116,104.53399999999999,104.325,1.875,10/09/2026,55.2688,8.18558,305.01599999999996,,67.71600000000001,REITs,54.7478,4.93525,,,,40.3411,0.02370613999009131,104.325,0.0
5066,ZR925270 Corp,104.113,104.536,104.3245,1.875,10/09/2026,55.2688,8.18558,305.01599999999996,,67.71600000000001,REITs,54.7478,4.93525,,,,40.3411,0.023707509206170842,104.32449999999999,1.362178080431922e-14
5067,EJ818473 Corp,100.17200000000001,100.189,100.1805,2.125,09/10/2021,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.03204101734138115,100.1805,0.0
5068,AO313840 Corp,104.39200000000001,104.557,104.4745,0.875,07/18/2025,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.0020214295012922854,104.4745,0.0
5069,AO313840 Corp,104.34899999999999,104.539,104.444,0.875,07/18/2025,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.002142505949706228,104.444,0.0
5070,AO313840 Corp,104.31700000000001,104.40100000000001,104.359,0.875,07/18/2025,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.0024801615850926564,104.35900000000002,2.7234555170521e-14
5071,AO313840 Corp,104.15799999999999,104.398,104.278,0.875,07/18/2025,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.002802242386468762,104.27800000000002,1.3627855075089667e-14
5072,AO313840 Corp,104.384,104.54899999999999,104.4665,0.875,07/18/2025,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.002053183055184215,104.46650000000001,1.3603264888937606e-14
5073,AO313840 Corp,104.366,104.531,104.4485,0.875,07/18/2025,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.002124639478971674,104.4485,0.0
5074,BP899472 Corp,101.086,101.227,101.1565,0.0,06/14/2026,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.002232441654135643,101.1565,0.0
5075,BP899472 Corp,101.05799999999999,101.251,101.1545,0.0,06/14/2026,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.0022390093129168727,101.1545,0.0
5076,BP899472 Corp,101.10799999999999,101.204,101.156,0.0,06/14/2026,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.0022340835526679726,101.156,0.0
5077,BP899472 Corp,101.09100000000001,101.225,101.158,0.0,06/14/2026,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.0022275160231876455,101.158,0.0
5078,BP899472 Corp,101.088,101.21799999999999,101.153,0.0,06/14/2026,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.002243935170146309,101.153,0.0
5079,BP899472 Corp,101.04899999999999,101.18799999999999,101.1185,0.0,06/14/2026,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.002357256662962166,101.11849999999995,4.2160993434046206e-14
5080,BP899472 Corp,101.04899999999999,101.184,101.1165,0.0,06/14/2026,36.8425,2.60358,18261.0,,86.0904,Consumer Non-Cyclical,-2.71833,16.2593,,,,45.8213,0.002363827599275447,101.11649999999999,1.4053942447772622e-14
5081,BP050073 Corp,100.875,101.5,101.1875,1.625,04/30/2026,24.6268,13.0398,473.19800000000004,40.1733,225.582,Technology,-83.7351,,,,,69.1529,0.02818166545487156,101.18749999999999,1.404408125035405e-14
5082,BP050073 Corp,101.021,101.396,101.2085,1.625,04/30/2026,24.6268,13.0398,473.19800000000004,40.1733,225.582,Technology,-83.7351,,,,,69.1529,0.028110976839035053,101.20849999999999,1.4041167209475492e-14
5083,BP050073 Corp,101.02,101.395,101.2075,1.625,04/30/2026,24.6268,13.0398,473.19800000000004,40.1733,225.582,Technology,-83.7351,,,,,69.1529,0.028114342510981456,101.20750000000001,1.4041305945905199e-14
5084,BP050073 Corp,100.655,101.148,100.9015,1.625,04/30/2026,24.6268,13.0398,473.19800000000004,40.1733,225.582,Technology,-83.7351,,,,,69.1529,0.02914637023769832,100.9015,0.0
5085,BP050073 Corp,100.631,101.126,100.8785,1.625,04/30/2026,24.6268,13.0398,473.19800000000004,40.1733,225.582,Technology,-83.7351,,,,,69.1529,0.029224113261219837,100.87849999999996,4.2261298637079265e-14
5086,BP050073 Corp,100.62700000000001,101.124,100.8755,1.625,04/30/2026,24.6268,13.0398,473.19800000000004,40.1733,225.582,Technology,-83.7351,,,,,69.1529,0.02923425543771622,100.87549999999997,2.8175036981629837e-14
5087,BJ069118 Corp,109.056,109.594,109.325,3.0,06/15/2025,28.1699,2.88879,4701.0,,147.389,Communications,,5.97433,,,,59.5779,0.015718560155642665,109.325,0.0
5088,EK737185 Corp,100.55,100.584,100.567,0.75,02/11/2022,29.647,4.32735,3177.0,,80.7234,Electric,19.6792,3.1576400000000002,,,,44.5756,0.0033397174546145325,100.56700000000001,1.4130733456503627e-14
5089,EK737185 Corp,100.25,100.54299999999999,100.3965,0.75,02/11/2022,29.647,4.32735,3177.0,,80.7234,Electric,19.6792,3.1576400000000002,,,,44.5756,0.0061597005985944975,100.39650000000002,1.4154731205970331e-14
5090,EK737185 Corp,100.54799999999999,100.542,100.545,0.75,02/11/2022,29.647,4.32735,3177.0,,80.7234,Electric,19.6792,3.1576400000000002,,,,44.5756,0.0037035862473859815,100.545,0.0
5091,ZP453757 Corp,101.104,101.339,101.2215,0.19,01/20/2025,27.3456,4.80393,1678.0,,198.547,Electric,26.7287,5.29915,,,,66.5044,0.004093708940256595,101.2215,0.0
5092,ZP453757 Corp,101.051,101.211,101.131,0.19,01/20/2025,27.3456,4.80393,1678.0,,198.547,Electric,26.7287,5.29915,,,,66.5044,0.004465508409103617,101.13099999999999,1.4051927416125624e-14
5093,ZP453757 Corp,101.053,101.214,101.1335,0.19,01/20/2025,27.3456,4.80393,1678.0,,198.547,Electric,26.7287,5.29915,,,,66.5044,0.004455232138865289,101.1335,0.0
5094,ZP453757 Corp,101.09299999999999,101.333,101.213,0.19,01/20/2025,27.3456,4.80393,1678.0,,198.547,Electric,26.7287,5.29915,,,,66.5044,0.004128611709520024,101.21299999999997,2.8081085858935125e-14
5095,ZP453757 Corp,101.036,101.322,101.179,0.19,01/20/2025,27.3456,4.80393,1678.0,,198.547,Electric,26.7287,5.29915,,,,66.5044,0.004268259304945554,101.179,0.0
5096,ZP453757 Corp,101.07600000000001,101.31299999999999,101.1945,0.19,01/20/2025,27.3456,4.80393,1678.0,,198.547,Electric,26.7287,5.29915,,,,66.5044,0.004204589181876559,101.19450000000002,1.4043109769011166e-14
5097,BQ059738 Corp,100.5,101.2,100.85,4.0,07/02/2026,17.2983,,-75.764,,408.39599999999996,Consumer Cyclical,12.6758,-13.4985,,,,79.2978,0.06505355283874127,100.85000000000002,2.818216106138226e-14
5098,BQ059738 Corp,100.715,101.117,100.916,4.0,07/02/2026,17.2983,,-75.764,,408.39599999999996,Consumer Cyclical,12.6758,-13.4985,,,,79.2978,0.06482282683959283,100.91599999993304,6.635374709464489e-11
5099,BQ059738 Corp,100.714,101.103,100.9085,4.0,07/02/2026,17.2983,,-75.764,,408.39599999999996,Consumer Cyclical,12.6758,-13.4985,,,,79.2978,0.06484903500260367,100.90850000000002,1.4082911464546596e-14
5100,ZS053407 Corp,103.605,104.095,103.85,1.125,04/11/2025,45.1797,1.43145,16308.0,,40.1392,Basic Industry,41.8714,9.188130000000001,,,,27.7972,0.008476302743308094,103.85,0.0
5101,ZS053407 Corp,103.859,104.139,103.999,1.125,04/11/2025,45.1797,1.43145,16308.0,,40.1392,Basic Industry,41.8714,9.188130000000001,,,,27.7972,0.007879985592731604,103.99899999999998,1.3664414768605473e-14
5102,ZS053407 Corp,103.92200000000001,104.096,104.009,1.125,04/11/2025,45.1797,1.43145,16308.0,,40.1392,Basic Industry,41.8714,9.188130000000001,,,,27.7972,0.00784000211904074,104.009,0.0
5103,ZS053407 Corp,103.59700000000001,104.087,103.84200000000001,1.125,04/11/2025,45.1797,1.43145,16308.0,,40.1392,Basic Industry,41.8714,9.188130000000001,,,,27.7972,0.008508349686359554,103.84200000000001,0.0
